0,0.3642034
1,0.110157825
2,0.10862386
3,0.97832173
4,0.0058270763
5,0.0061206906
6,0.0026628447
7,0.0020025638
8,0.9683906
9,0.0018493189
10,0.0035163753
11,0.0021903897
12,0.0073807165
13,0.944301
14,0.0012632109
15,0.002853489
16,0.0020907605
17,0.0024081364
18,0.004203925
19,0.0024424102
20,0.013205579
21,0.94824255
22,0.0027756772
23,0.0034971994
24,0.005248612
25,0.020084858
26,0.56827116
27,0.6514475
28,0.0031731736
29,0.0030099552
30,0.003209995
31,0.08885988
32,0.005532178
33,0.705419
34,0.00150651
35,0.0014816615
36,0.003458222
37,0.013832296
38,0.004873051
39,0.8659536
40,0.0052290848
41,0.86045676
42,0.0031404546
43,0.0068007573
44,0.0025680293
45,0.006615167
46,0.0030412558
47,0.0021473733
48,0.9683115
49,0.11428887
50,0.22117892
51,0.014155102
52,0.28531435
53,0.008518275
54,0.0067251236
55,0.29988194
56,0.0017112596
57,0.0016743492
58,0.002291992
59,0.0068951286
60,0.0015601577
61,0.7720991
62,0.0017204315
63,0.004960833
64,0.04631879
65,0.9007605
66,0.0033280465
67,0.055482745
68,0.23101692
69,0.0027806077
70,0.0028142435
71,0.00733959
72,0.0030291781
73,0.0266788
74,0.9499105
75,0.002670178
76,0.002750004
77,0.0021402312
78,0.00591182
79,0.0052370788
80,0.13826036
81,0.002514497
82,0.06969517
83,0.0013499296
84,0.0019299987
85,0.010888707
86,0.0015201209
87,0.0020667668
88,0.00456174
89,0.009977212
90,0.86224496
91,0.0018836645
92,0.0044978005
93,0.0025169738
94,0.034484707
95,0.0019979314
96,0.0024711706
97,0.003454828
98,0.9686867
99,0.0041155173
100,0.0016687515
101,0.006722306
102,0.0079856925
103,0.0013734166
104,0.0503121
105,0.007827403
106,0.00275398
107,0.35503262
108,0.0024311864
109,0.0027325652
110,0.014210761
111,0.0019532624
112,0.88261205
113,0.004348479
114,0.0032349278
115,0.0023564417
116,0.8113238
117,0.0025397025
118,0.003821804
119,0.0016216077
120,0.0062242174
121,0.0023721363
122,0.009591106
123,0.0016611202
124,0.0071809134
125,0.0017737948
126,0.0016844518
127,0.015248043
128,0.0028745995
129,0.060633145
130,0.87538844
131,0.23556647
132,0.9662806
133,0.9575883
134,0.009854088
135,0.0015426518
136,0.0018899869
137,0.0020674297
138,0.0021283762
139,0.0022142981
140,0.0027908895
141,0.0014579035
142,0.020287003
143,0.006919178
144,0.0056155813
145,0.0021058174
146,0.0014366442
147,0.34116763
148,0.0043786154
149,0.0015387621
150,0.0017842839
151,0.005248117
152,0.01078155
153,0.003647826
154,0.0039923964
155,0.004157185
156,0.0021323091
157,0.0063330354
158,0.005249539
159,0.0033901334
160,0.033142038
161,0.0017098855
162,0.0072285533
163,0.5901783
164,0.002077257
165,0.0037521576
166,0.0034615477
167,0.0032929485
168,0.9423517
169,0.004036291
170,0.003636739
171,0.96671075
172,0.0017117539
173,0.11231907
174,0.0037110285
175,0.0018001307
176,0.0017394883
177,0.0021318563
178,0.9163434
179,0.0036475174
180,0.13366821
181,0.0019784486
182,0.040611926
183,0.002874577
184,0.0029605064
185,0.29999983
186,0.01977411
187,0.0015484423
188,0.0016621312
189,0.008339438
190,0.6827283
191,0.0027486435
192,0.003507062
193,0.0018660079
194,0.0026256056
195,0.0023661
196,0.3773381
197,0.002391868
198,0.005699353
199,0.0024738596
200,0.002244629
201,0.0022188486
202,0.0924454
203,0.5186616
204,0.0058057723
205,0.009268002
206,0.016455403
207,0.0018418462
208,0.004925064
209,0.9673427
210,0.03178624
211,0.0047982014
212,0.0040174644
213,0.014261864
214,0.0017384
215,0.022934923
216,0.8916032
217,0.002261974
218,0.950881
219,0.66493607
220,0.0016080998
221,0.0027201986
222,0.9371848
223,0.12742059
224,0.0069498606
225,0.75131977
226,0.00496597
227,0.009876891
228,0.07990012
229,0.0020030919
230,0.65628785
231,0.0030483224
232,0.054569155
233,0.004440113
234,0.008600461
235,0.0021826006
236,0.0014772309
237,0.010776183
238,0.0043681054
239,0.0024455113
240,0.0031949603
241,0.0015733093
242,0.003758816
243,0.46701455
244,0.0040702587
245,0.004574954
246,0.9788313
247,0.010845408
248,0.0032134422
249,0.004706853
250,0.0025195803
251,0.0017765218
252,0.0017195441
253,0.07370618
254,0.004831156
255,0.0050877472
256,0.3499685
257,0.009741538
258,0.0018441181
259,0.007027272
260,0.0018798424
261,0.001795123
262,0.0021994207
263,0.0026581492
264,0.034369625
265,0.009958084
266,0.6781235
267,0.34078124
268,0.56380844
269,0.0017243661
270,0.0018601954
271,0.046301562
272,0.002020162
273,0.009665934
274,0.0032749348
275,0.001845931
276,0.0049618585
277,0.0012728964
278,0.0022660038
279,0.009376483
280,0.0029009432
281,0.0038232177
282,0.0074983602
283,0.008501926
284,0.0021508555
285,0.0022781503
286,0.00755019
287,0.0021858844
288,0.0039060072
289,0.0049365843
290,0.004100192
291,0.8870964
292,0.0027053603
293,0.0052493103
294,0.0024593591
295,0.0026827739
296,0.0031690993
